variant,oracle,n,k,eps,seed,adversarial,alg_seeds,min_ratio,mean_ratio,mean_min_ratio,exp_min_ratio,n_checkpoints,total_queries,wall_s
A0,dicut,15,5,0.1,4,0,1,0.7782209447053985,0.9643759797958494,0.7782209447053985,0.7782209447053985,38,713,0.27109408378601074
A0,dicut,15,5,0.1,4,1,1,0.7782209447053985,0.9804479839384467,0.7782209447053985,,38,1593,0.27381086349487305
A0,dicut,15,5,0.1,5,0,1,0.5729767997590319,0.8400644902427276,0.5729767997590319,0.5729767997590319,38,282,0.254117488861084
A0,dicut,15,5,0.1,5,1,1,0.6052041560489503,0.923862101135112,0.6052041560489503,,38,1294,0.2508561611175537
A0,dicut,15,5,0.1,6,0,1,0.9000537821892856,0.9555685113899933,0.9000537821892856,0.9000537821892856,38,598,0.25041699409484863
A0,dicut,15,5,0.1,6,1,1,0.9005941648657612,0.9781909639351081,0.9005941648657612,,38,1920,0.2565732002258301
A0,dicut,15,5,0.1,7,0,1,0.6646677201064017,0.9039826976934581,0.6646677201064017,0.6646677201064017,38,756,0.2658381462097168
A0,dicut,15,5,0.1,7,1,1,0.7731323785926336,0.9775160421195337,0.7731323785926336,,38,1855,0.26595163345336914
A0,dicut,15,5,0.1,8,0,1,0.7279433715062833,0.9167451266615917,0.7279433715062833,0.7279433715062833,38,502,0.24878525733947754
A0,dicut,15,5,0.1,8,1,1,0.6705215574354888,0.9272482741006906,0.6705215574354888,,38,1181,0.25011491775512695
A0,dicut,15,5,0.1,9,0,1,0.8188285891456265,0.9596190020202574,0.8188285891456265,0.8188285891456265,38,980,0.25549936294555664
A0,dicut,15,5,0.1,9,1,1,0.8040128479247831,0.960085818595087,0.8040128479247831,,38,2385,0.2572014331817627
A0,dicut,15,5,0.1,10,0,1,0.9080180324880002,0.9938004379401547,0.9080180324880002,0.9080180324880002,38,499,0.2539212703704834
A0,dicut,15,5,0.1,10,1,1,0.9080180324880002,0.9959019943744417,0.9080180324880002,,38,1623,0.2591273784637451
A0,dicut,15,5,0.1,11,0,1,0.8615213156716782,0.9682331212997655,0.8615213156716782,0.8615213156716782,38,617,0.24854207038879395
A0,dicut,15,5,0.1,11,1,1,0.8615213156716782,0.9903309903995621,0.8615213156716782,,38,1621,0.25212955474853516
A0,covcost,15,3,0.1,0,0,1,0.9233740914389627,0.9528767450938559,0.9233740914389627,0.9233740914389627,38,210,0.037834882736206055
A0,covcost,15,3,0.1,0,1,1,0.9205403955511395,0.9812029847801383,0.9205403955511395,,38,904,0.040091514587402344
A0,covcost,15,3,0.1,1,0,1,0.5239287335789289,0.9187776522034709,0.5239287335789289,0.5239287335789289,38,296,0.03430342674255371
A0,covcost,15,3,0.1,1,1,1,0.47667965337947704,0.9255288260459824,0.47667965337947704,,38,1017,0.037218570709228516
A0,covcost,15,3,0.1,2,0,1,0.7241207152597086,0.8969826742176563,0.7241207152597086,0.7241207152597086,38,348,0.03621077537536621
A0,covcost,15,3,0.1,2,1,1,0.8590653491525811,0.9595073253736845,0.8590653491525811,,38,1570,0.040700674057006836
